referencia_busca_cliente;referencia;numero;recorrencia;id_importacao_pessoa;servicos.valor_unitario;servicos.nao_faturavel;data_primeiro_vencimento;dia_vencimento;data_vigencia_inicial;servicos.data_inicio_servico;data_vigencia_final;servicos.referencia;tipo_faturamento;codigo_banco_conta;codigo_forma_pagamento;codigo_plano_contas;servicos.codigos_vendedores;codigo_vendedor;servicos.comissoes;servicos.codigo_politica_comissao;indice_reajuste
1;4551;;1;11547;161,70;;05/05/2025;5;05/12/2023;05/12/2023;;116;1;2;5;133;10;10;0;1;0
1;4551;;1;11547;50,53;;05/05/2025;5;05/12/2023;05/12/2023;;31;1;2;5;133;10;10;0;1;0
1;4580;;1;11567;323,40;;05/05/2025;5;05/12/2023;05/12/2023;;4;1;2;5;133;33;33;0;1;0
1;4580;;1;11567;151,59;;05/05/2025;5;05/12/2023;05/12/2023;;95;1;2;5;133;33;33;0;1;0
1;4580;;1;11567;303,24;;05/05/2025;5;05/12/2023;05/12/2023;;95;1;2;5;133;33;33;0;1;0
1;2988;;1;9451;161,70;;31/05/2025;31;05/12/2023;05/12/2023;;18;1;2;5;133;22;22;45;1;0
1;2985;;1;9449;161,70;;30/05/2025;30;05/12/2023;05/12/2023;;18;1;2;5;133;22;22;45;1;0
1;4551;;1;11547;798,33;;05/05/2025;5;05/12/2023;05/12/2023;;4;1;2;5;133;10;10;0;1;0
1;1450;1250;1;5617;151,59;;05/05/2025;5;05/12/2023;05/12/2023;;118;1;2;5;133;10;10;0;1;0
1;4510;;1;11508;0,01;true;05/05/2025;5;05/12/2023;05/12/2023;;4;1;2;5;133;17;17;0;1;0
1;4499;;1;11495;218,29;;15/05/2025;15;06/12/2023;06/12/2023;;4;1;2;5;133;7;7;45;1;0
1;4499;;1;11495;323,36;;15/05/2025;15;06/12/2023;06/12/2023;;95;1;2;5;133;7;7;45;1;0
1;1293;22;1;6992;50,53;;13/05/2025;13;06/12/2023;06/12/2023;;95;1;2;5;133;32;32;0;1;0
1;3197;;1;9736;0,01;true;08/05/2025;8;06/12/2023;06/12/2023;;4;1;2;5;133;7;7;45;1;0
1;4565;;1;11555;450,00;true;10/05/2025;10;10/12/2023;10/12/2023;;4;1;2;5;133;17;17;45;1;0
1;4565;;1;11555;50,00;true;10/05/2025;10;10/12/2023;10/12/2023;;120;1;2;5;133;17;17;45;1;0
1;4565;;1;11555;230,00;true;10/05/2025;10;10/12/2023;10/12/2023;;95;1;2;5;133;17;17;45;1;0
1;4565;;1;11555;0,01;true;10/05/2025;10;10/12/2023;10/12/2023;;117;1;2;5;133;17;17;0;1;0
1;4565;;1;11555;320,00;true;10/05/2025;10;10/12/2023;10/12/2023;;118;1;2;5;133;17;17;45;1;0
1;4579;;1;11566;350,00;true;10/05/2025;10;10/12/2023;10/12/2023;;4;1;2;5;133;30;30;28;1;0
1;4588;;1;11576;252,68;;10/05/2025;10;10/12/2023;10/12/2023;;4;1;2;5;133;17;17;45;1;0
1;4588;;1;11576;101,05;;10/05/2025;10;10/12/2023;10/12/2023;;95;1;2;5;133;17;17;45;1;0
1;4588;;1;11576;0,01;true;10/05/2025;10;10/12/2023;10/12/2023;;117;1;2;5;133;17;17;45;1;0
1;4589;;1;11576;252,68;;10/05/2025;10;10/12/2023;10/12/2023;;4;1;2;5;133;17;17;45;1;0
1;4589;;1;11576;101,05;;10/05/2025;10;10/12/2023;10/12/2023;;95;1;2;5;133;17;17;45;1;0
1;4589;;1;11576;0,01;true;10/05/2025;10;10/12/2023;10/12/2023;;117;1;2;5;133;17;17;45;1;0
1;4601;;1;11600;252,65;;10/05/2025;10;10/12/2023;10/12/2023;;4;1;2;5;133;17;17;45;1;0
1;4614;;1;11614;151,61;;10/05/2025;10;10/12/2023;10/12/2023;;119;1;2;5;133;17;17;45;1;0
1;4614;;1;11614;333,54;;10/05/2025;10;10/12/2023;10/12/2023;;95;1;2;5;133;17;17;45;1;0
1;4617;;1;10661;1616,96;;10/05/2025;10;10/12/2023;10/12/2023;;137;1;2;5;133;33;33;0;1;0
1;4625;;1;7843;0,01;true;10/05/2025;10;10/12/2023;10/12/2023;;117;1;2;5;133;17;17;45;1;0
1;4626;;1;11624;151,60;;10/05/2025;10;10/12/2023;10/12/2023;;119;1;2;5;133;17;17;45;1;0
1;4626;;1;11624;121,26;;10/05/2025;10;10/12/2023;10/12/2023;;95;1;2;5;133;17;17;45;1;0
1;4626;;1;11624;101,10;;10/05/2025;10;10/12/2023;10/12/2023;;117;1;2;5;133;17;17;45;1;0
1;4645;;1;11643;150,00;true;10/05/2025;10;10/12/2023;10/12/2023;;119;1;2;5;133;17;17;45;1;0
1;4645;;1;11643;100,00;true;10/05/2025;10;10/12/2023;10/12/2023;;95;1;2;5;133;17;17;45;1;0
1;4294;;1;11257;154,12;;10/05/2025;10;10/12/2023;10/12/2023;;95;1;2;5;133;17;17;45;1;0
1;2833;;1;7131;174,85;;30/05/2025;30;14/12/2023;14/12/2023;;95;1;2;5;133;16;16;45;1;0
1;3117;;1;9634;161,70;;20/05/2025;20;14/12/2023;14/12/2023;;18;1;2;5;133;20;20;0;1;0
1;3120;;1;9637;161,70;;20/05/2025;20;14/12/2023;14/12/2023;;18;1;2;5;133;20;20;0;1;0
1;3619;;1;10361;101,06;;15/05/2025;15;15/12/2023;15/12/2023;;116;1;2;5;133;24;24;0;1;0
1;419;631;1;7360;0,01;true;15/05/2025;15;15/12/2023;15/12/2023;;127;1;2;5;133;22;22;0;1;0
1;4586;;1;11574;171,80;;15/05/2025;15;15/12/2023;15/12/2023;;4;1;2;5;133;34;34;0;1;0
1;4594;;1;11582;293,08;;15/05/2025;15;15/12/2023;15/12/2023;;4;1;2;5;133;12;12;45;1;0
1;4594;;1;11582;60,64;;15/05/2025;15;15/12/2023;15/12/2023;;95;1;2;5;133;12;12;45;1;0
1;30;211;1;6475;0,01;true;02/05/2025;2;18/12/2023;18/12/2023;;126;0;3;5;;29;29;0;1;0
1;4683;;1;11683;161,70;;18/05/2025;18;18/12/2023;18/12/2023;;18;1;2;5;133;10;10;0;1;0
1;4683;;1;11683;202,12;;18/05/2025;18;18/12/2023;18/12/2023;;31;1;2;5;133;10;10;0;1;0
1;4683;;1;11683;90,95;;18/05/2025;18;18/12/2023;18/12/2023;;4;1;2;5;133;10;10;0;1;0
1;3332;;1;9922;0,01;true;03/05/2025;3;18/12/2023;18/12/2023;;4;1;2;5;133;18;18;45;1;0
1;1450;1250;1;5617;0,01;true;05/05/2025;5;18/12/2023;18/12/2023;;118;1;2;5;133;10;10;0;1;0
1;2871;;1;9292;0,01;true;05/05/2025;5;18/12/2023;18/12/2023;;118;1;2;5;133;20;20;0;1;0
1;4596;;1;11583;270,00;true;20/05/2025;20;20/12/2023;20/12/2023;;4;1;2;5;133;30;30;28;1;0
1;4596;;1;11583;250,00;true;20/05/2025;20;20/12/2023;20/12/2023;;95;1;2;5;133;30;30;28;1;0
1;4228;;1;11195;232,44;;20/05/2025;20;20/12/2023;20/12/2023;;31;1;2;5;133;20;20;0;1;0
1;4672;;1;11662;576,03;;20/05/2025;20;20/12/2023;20/12/2023;;4;1;2;5;133;16;16;45;1;0
1;4672;;1;11662;50,53;;20/05/2025;20;20/12/2023;20/12/2023;;95;1;2;5;133;16;16;45;1;0
1;4672;;1;11662;60,64;;20/05/2025;20;20/12/2023;20/12/2023;;123;1;2;5;133;16;16;33,33;1;0
1;4739;;1;9526;268,00;true;22/05/2025;22;22/12/2023;22/12/2023;;4;1;2;5;133;12;12;45;1;0
1;4739;;1;9526;380,00;true;22/05/2025;22;22/12/2023;22/12/2023;;95;1;2;5;133;12;12;45;1;0
1;4739;;1;9526;0,01;true;22/05/2025;22;22/12/2023;22/12/2023;;117;1;2;5;133;12;12;45;1;0
1;4676;;1;11673;0,01;true;10/05/2025;10;22/12/2023;22/12/2023;;95;1;2;5;133;51;51;45;1;0
1;2871;;1;9292;0,01;true;05/05/2025;5;22/12/2023;22/12/2023;;18;1;2;5;133;20;20;0;1;0
1;4631;;1;11627;222,33;;24/05/2025;24;24/12/2023;24/12/2023;;4;1;2;5;133;75;75;45;1;0
1;4726;;1;11688;272,86;;20/05/2025;20;25/12/2023;25/12/2023;;4;1;2;5;133;20;20;0;1;0
1;4726;;1;11688;151,59;;20/05/2025;20;25/12/2023;25/12/2023;;116;1;2;5;133;20;20;0;1;0
1;1450;1250;1;5617;0,01;true;05/05/2025;5;27/12/2023;27/12/2023;;18;1;2;5;133;10;10;0;1;0
1;3336;;1;9927;0,01;true;03/05/2025;3;28/12/2023;28/12/2023;;117;1;2;5;133;18;18;45;1;0
1;3210;;1;9750;40,42;;07/05/2025;7;28/12/2023;28/12/2023;;95;1;2;5;133;17;17;45;1;0
1;3210;;1;9750;40,42;;07/05/2025;7;28/12/2023;28/12/2023;;117;1;2;5;133;17;17;45;1;0
1;4645;;1;11643;40,00;true;10/05/2025;10;28/12/2023;28/12/2023;;117;1;2;5;133;17;17;45;1;0
1;4623;;1;8443;1212,72;;30/05/2025;30;30/12/2023;30/12/2023;;137;1;2;5;39;20;20;0;1;0
1;4562;;1;11553;202,12;;31/05/2025;31;31/12/2023;31/12/2023;;119;1;2;5;133;12;12;45;1;0
1;4562;;1;11553;40,42;;31/05/2025;31;31/12/2023;31/12/2023;;95;1;2;5;133;12;12;45;1;0
1;2948;;1;5401;252,68;;30/05/2025;30;01/01/2024;01/01/2024;;31;0;3;5;;33;33;0;1;0
1;4660;;1;11564;509,52;;03/05/2025;3;01/01/2024;01/01/2024;;4;0;3;5;;10;10;0;1;0
1;4660;;1;11564;0,01;true;03/05/2025;3;01/01/2024;01/01/2024;;4;0;3;5;;10;10;0;1;0
1;4660;;1;11564;71,84;;03/05/2025;3;01/01/2024;01/01/2024;;95;0;3;5;;10;10;0;1;0
1;4660;;1;11564;279,29;;03/05/2025;3;01/01/2024;01/01/2024;;117;0;3;5;;10;10;0;1;0
1;3921;;1;10785;242,57;;05/05/2025;5;01/01/2024;01/01/2024;;4;1;2;5;133;20;20;0;1;0
1;3921;;1;10785;161,72;;05/05/2025;5;01/01/2024;01/01/2024;;95;1;2;5;133;20;20;0;1;0
1;3921;;1;10785;0,01;true;05/05/2025;5;01/01/2024;01/01/2024;;117;1;2;5;133;20;20;0;1;0
1;3921;;1;10785;0,01;true;05/05/2025;5;01/01/2024;01/01/2024;;127;1;2;5;133;20;20;0;1;0
1;4304;;1;9507;990,47;;03/05/2025;3;01/01/2024;01/01/2024;;4;1;2;5;133;10;10;0;1;0
1;4304;;1;9507;212,24;;03/05/2025;3;01/01/2024;01/01/2024;;95;1;2;5;133;10;10;0;1;0
1;4304;;1;9507;424,44;;03/05/2025;3;01/01/2024;01/01/2024;;31;1;2;5;133;10;10;0;1;0
1;4304;;1;9507;121,28;;03/05/2025;3;01/01/2024;01/01/2024;;120;1;2;5;133;10;10;0;1;0
1;4304;;1;9507;0,01;true;03/05/2025;3;01/01/2024;01/01/2024;;116;1;2;5;133;10;10;0;1;0
1;4412;;1;11390;191,02;;12/05/2025;12;01/01/2024;01/01/2024;;4;1;2;5;133;51;51;45;1;0
1;4412;;1;11390;126,36;;12/05/2025;12;01/01/2024;01/01/2024;;95;1;2;5;133;51;51;45;1;0
1;4484;09/2023;1;11473;454,83;;01/05/2025;1;01/01/2024;01/01/2024;;4;1;2;5;133;10;10;0;1;0
1;4484;09/2023;1;11473;0,01;true;01/05/2025;1;01/01/2024;01/01/2024;;120;1;2;5;133;10;10;0;1;0
1;4484;09/2023;1;11473;90,96;;01/05/2025;1;01/01/2024;01/01/2024;;18;1;2;5;133;10;10;0;1;0
1;4484;09/2023;1;11473;50,54;;01/05/2025;1;01/01/2024;01/01/2024;;31;1;2;5;133;10;10;0;1;0
1;4583;;1;11569;303,21;;03/05/2025;3;01/01/2024;01/01/2024;;4;1;2;5;133;10;10;0;1;0
1;4583;;1;11569;60,64;;03/05/2025;3;01/01/2024;01/01/2024;;120;1;2;5;133;10;10;0;1;0
1;4583;;1;11569;202,14;;03/05/2025;3;01/01/2024;01/01/2024;;18;1;2;5;133;10;10;0;1;0
1;4583;;1;11569;30,32;;03/05/2025;3;01/01/2024;01/01/2024;;31;1;2;5;133;10;10;0;1;0
1;3258;;1;9812;197,82;;05/05/2025;5;01/01/2024;01/01/2024;;4;1;2;5;133;17;17;45;1;0
1;4612;;1;11612;141,50;;10/05/2025;10;01/01/2024;01/01/2024;;119;1;2;5;133;21;21;45;1;0
1;4633;;1;11631;113,20;;16/05/2025;16;01/01/2024;01/01/2024;;119;1;2;5;133;86;86;45;1;0
1;4633;;1;11631;40,43;;16/05/2025;16;01/01/2024;01/01/2024;;95;1;2;5;133;86;86;45;1;0
1;1423;1217;1;5609;323,43;;03/05/2025;3;01/01/2024;01/01/2024;;31;1;2;5;133;33;33;0;1;0
1;1429;1223;1;6946;101,08;;03/05/2025;3;01/01/2024;01/01/2024;;95;1;2;5;133;33;33;0;1;0
1;644;907;1;5657;151,60;;03/05/2025;3;01/01/2024;01/01/2024;;18;1;2;5;133;33;33;0;1;0
1;4661;;1;11648;559,44;;02/05/2025;2;01/01/2024;01/01/2024;;4;1;2;5;133;20;20;0;1;0
1;4661;;1;11648;0,01;true;02/05/2025;2;01/01/2024;01/01/2024;;120;1;2;5;133;20;20;0;1;0
1;4661;;1;11648;101,07;;02/05/2025;2;01/01/2024;01/01/2024;;135;1;2;5;133;20;20;0;1;0
1;4663;;1;11649;113,20;;15/05/2025;15;01/01/2024;01/01/2024;;119;1;2;5;133;86;86;45;1;0
1;4669;;1;7432;505,20;;03/05/2025;3;01/01/2024;01/01/2024;;4;1;2;5;133;34;34;0;1;0
1;4669;;1;7432;60,64;;03/05/2025;3;01/01/2024;01/01/2024;;31;1;2;5;133;34;34;0;1;0
1;4669;;1;7432;219,00;;03/05/2025;3;01/01/2024;01/01/2024;;95;1;2;5;133;34;34;0;1;0
1;4670;;1;7432;1600,00;;05/05/2025;5;01/01/2024;01/01/2024;;137;1;2;5;133;34;34;0;1;0
1;2465;;1;8819;223,10;;22/05/2025;22;01/01/2024;01/01/2024;;31;1;2;5;133;20;20;0;1;0
1;2465;;1;8819;45,22;;22/05/2025;22;01/01/2024;01/01/2024;;95;1;2;5;133;20;20;0;1;0
1;4679;;1;11678;252,68;;10/05/2025;10;01/01/2024;01/01/2024;;4;1;2;5;133;22;22;45;1;0
1;4679;;1;11678;101,08;;10/05/2025;10;01/01/2024;01/01/2024;;95;1;2;5;133;22;22;45;1;0
1;3862;;1;10692;35,37;;14/05/2025;14;01/01/2024;01/01/2024;;117;1;2;5;133;22;22;45;1;0
1;4728;;1;11690;218,31;;08/05/2025;8;01/01/2024;01/01/2024;;4;1;2;5;133;16;16;45;1;0
1;4737;;1;11699;353,74;;10/05/2025;10;01/01/2024;01/01/2024;;4;1;2;5;133;30;30;28;1;0
1;4737;;1;11699;101,08;;10/05/2025;10;01/01/2024;01/01/2024;;118;1;2;5;133;30;30;28;1;0
1;4737;;1;11699;303,22;;10/05/2025;10;01/01/2024;01/01/2024;;18;1;2;5;133;30;30;28;1;0
1;4742;;1;11703;156,75;;15/05/2025;15;01/01/2024;01/01/2024;;119;1;2;5;133;12;12;45;1;0
1;4608;;1;11609;332,50;;02/05/2025;2;02/01/2024;02/01/2024;;4;1;2;5;133;51;51;45;1;0
1;4608;;1;11609;86,91;;02/05/2025;2;02/01/2024;02/01/2024;;95;1;2;5;133;51;51;45;1;0
1;4613;;1;11613;131,39;;02/05/2025;2;02/01/2024;02/01/2024;;119;1;2;5;133;51;51;45;1;0
1;4613;;1;11613;70,74;;02/05/2025;2;02/01/2024;02/01/2024;;95;1;2;5;133;51;51;45;1;0
1;56;80;1;6375;40,43;;02/05/2025;2;02/01/2024;02/01/2024;;95;1;2;5;133;17;17;45;1;0
1;4584;;1;11570;353,76;;03/05/2025;3;03/01/2024;03/01/2024;;4;1;2;5;133;10;10;0;1;0
1;4584;;1;11570;60,64;;03/05/2025;3;03/01/2024;03/01/2024;;120;1;2;5;133;10;10;0;1;0
1;4584;;1;11570;202,14;;03/05/2025;3;03/01/2024;03/01/2024;;18;1;2;5;133;10;10;0;1;0
1;4584;;1;11570;30,32;;03/05/2025;3;03/01/2024;03/01/2024;;31;1;2;5;133;10;10;0;1;0
1;4306;;1;11270;368,90;;03/05/2025;3;03/01/2024;03/01/2024;;95;1;2;5;133;18;18;45;1;0
1;4644;;1;11642;596,32;;03/05/2025;3;03/01/2024;03/01/2024;;4;1;2;5;133;18;18;45;1;0
1;4644;;1;11642;0,01;true;03/05/2025;3;03/01/2024;03/01/2024;;117;1;2;5;133;18;18;45;1;0
1;4667;;1;11652;262,77;;03/05/2025;3;03/01/2024;03/01/2024;;4;1;2;5;133;10;10;0;1;0
1;4667;;1;11652;60,64;;03/05/2025;3;03/01/2024;03/01/2024;;120;1;2;5;133;10;10;0;1;0
1;4667;;1;11652;151,61;;03/05/2025;3;03/01/2024;03/01/2024;;116;1;2;5;133;10;10;0;1;0
1;4667;;1;11652;161,72;;03/05/2025;3;03/01/2024;03/01/2024;;18;1;2;5;133;10;10;0;1;0
1;4667;;1;11652;60,64;;03/05/2025;3;03/01/2024;03/01/2024;;31;1;2;5;133;10;10;0;1;0
1;3332;;1;9922;101,08;;03/05/2025;3;03/01/2024;03/01/2024;;95;1;2;5;133;18;18;45;1;0
1;3332;;1;9922;242,58;;03/05/2025;3;03/01/2024;03/01/2024;;18;1;2;5;133;18;18;45;1;0
1;4673;;1;11668;303,22;;03/05/2025;3;03/01/2024;03/01/2024;;4;1;2;5;133;18;18;45;1;0
1;4673;;1;11668;121,29;;03/05/2025;3;03/01/2024;03/01/2024;;95;1;2;5;133;18;18;45;1;0
1;4598;;1;11586;0,01;true;05/05/2025;5;03/01/2024;03/01/2024;;95;0;3;5;133;20;20;0;1;0
1;608;849;1;5493;101,07;;05/05/2025;5;05/01/2024;05/01/2024;;133;0;3;5;;20;20;0;1;0
1;4533;;1;11535;50,54;;24/05/2025;24;05/01/2024;05/01/2024;;4;1;2;5;133;22;22;45;1;0
1;4646;;1;11644;171,82;;05/05/2025;5;05/01/2024;05/01/2024;;119;1;2;5;133;21;21;45;1;0
1;4533;;1;11535;212,24;;24/05/2025;24;05/01/2024;05/01/2024;;18;1;2;5;133;22;22;45;1;0
1;1452;1254;1;5645;121,28;;05/05/2025;5;05/01/2024;05/01/2024;;95;1;2;5;133;17;17;45;1;0
1;4736;;1;11698;150,00;true;05/05/2025;5;05/01/2024;05/01/2024;;119;1;2;5;133;17;17;45;1;0
1;4736;;1;11698;150,00;true;05/05/2025;5;05/01/2024;05/01/2024;;95;1;2;5;133;17;17;45;1;0
1;4736;;1;11698;50,00;true;05/05/2025;5;05/01/2024;05/01/2024;;117;1;2;5;133;17;17;45;1;0
1;3832;;1;10661;202,16;;10/05/2025;10;09/01/2024;09/01/2024;;31;1;2;5;133;33;33;0;1;0
1;4658;;1;11647;160,70;;10/05/2025;10;10/01/2024;10/01/2024;;119;1;2;5;133;16;16;45;1;0
1;4675;;1;11670;250,00;true;10/05/2025;10;10/01/2024;10/01/2024;;4;1;2;5;133;22;22;45;1;0
1;4675;;1;11670;50,00;true;10/05/2025;10;10/01/2024;10/01/2024;;95;1;2;5;133;22;22;45;1;0
1;4676;;1;11673;204,67;;10/05/2025;10;10/01/2024;10/01/2024;;4;1;2;5;133;51;51;45;1;0
1;4676;;1;11673;182,46;;10/05/2025;10;10/01/2024;10/01/2024;;95;1;2;5;133;51;51;45;1;0
1;4676;;1;11673;0,01;true;10/05/2025;10;10/01/2024;10/01/2024;;117;1;2;5;133;51;51;45;1;0
1;2297;;1;8571;50,54;;02/05/2025;2;10/01/2024;10/01/2024;;95;1;2;5;133;30;30;28;1;0
1;4676;;1;11673;106,12;;10/05/2025;10;10/01/2024;10/01/2024;;31;1;2;5;133;51;51;0;1;0
1;4250;;1;11212;202,14;;03/05/2025;3;10/01/2024;10/01/2024;;31;1;2;5;133;20;20;0;1;0
1;4757;;1;11724;259,24;;10/05/2025;10;10/01/2024;10/01/2024;;4;1;2;5;133;2;2;0;1;0
1;4757;;1;11724;199,60;;10/05/2025;10;10/01/2024;10/01/2024;;95;1;2;5;133;2;2;0;1;0
1;4759;;1;9689;240,00;true;17/05/2025;17;10/01/2024;10/01/2024;;4;1;2;5;133;4;4;45;1;0
1;3902;;1;10755;0,01;true;20/05/2025;20;10/01/2024;10/01/2024;;4;1;2;5;133;20;20;0;1;0
1;3966;;1;10857;0,01;true;28/05/2025;28;11/01/2024;11/01/2024;;4;1;2;5;133;20;20;0;1;0
1;4753;;1;11717;232,46;true;12/05/2025;12;12/01/2024;12/01/2024;;4;1;2;5;133;17;17;45;1;0
1;4753;;1;11717;121,26;true;12/05/2025;12;12/01/2024;12/01/2024;;95;1;2;5;133;17;17;45;1;0
1;4753;;1;11717;0,01;true;12/05/2025;12;12/01/2024;12/01/2024;;117;1;2;5;133;17;17;45;1;0
1;4725;;1;10652;0,01;true;03/05/2025;3;12/01/2024;12/01/2024;;95;1;2;5;133;4;4;45;1;0
1;4684;;1;7428;492,07;;13/05/2025;13;13/01/2024;13/01/2024;;4;1;2;5;133;20;20;0;1;0
1;4624;;1;10661;2550,00;true;15/05/2025;15;15/01/2024;15/01/2024;;130;1;2;5;39;33;33;0;1;0
1;2598;;1;8955;0,01;true;15/05/2025;15;16/01/2024;16/01/2024;;95;1;2;5;133;34;34;0;1;0
1;2598;;1;8955;404,32;;15/05/2025;15;16/01/2024;16/01/2024;;95;1;2;5;133;34;34;0;1;0
1;3301;;1;9869;0,01;true;30/05/2025;30;18/01/2024;18/01/2024;;126;1;2;5;133;34;34;0;1;0
1;3301;;1;9869;0,01;true;30/05/2025;30;18/01/2024;18/01/2024;;127;1;2;5;133;34;34;0;1;0
1;1995;1721;1;7840;202,14;;20/05/2025;20;20/01/2024;20/01/2024;;31;1;2;5;133;20;20;0;1;0
1;4756;;1;11614;252,68;;20/05/2025;20;20/01/2024;20/01/2024;;4;1;2;5;133;17;17;45;1;0
1;4756;;1;11614;202,10;;20/05/2025;20;20/01/2024;20/01/2024;;95;1;2;5;133;17;17;45;1;0
1;4843;;1;11614;222,35;;20/05/2025;20;20/01/2024;20/01/2024;;4;1;2;5;133;17;17;45;1;0
1;4843;;1;11614;262,78;;20/05/2025;20;20/01/2024;20/01/2024;;95;1;2;5;133;17;17;45;1;0
1;4847;;1;11738;300,00;true;10/05/2025;10;20/01/2024;20/01/2024;;4;1;2;5;133;20;20;0;1;0
1;4847;;1;11738;170,00;true;10/05/2025;10;20/01/2024;20/01/2024;;95;1;2;5;133;20;20;0;1;0
1;4744;;1;11417;1010,70;;20/05/2025;20;20/01/2024;20/01/2024;;137;1;2;5;39;92;92;0;1;0
1;4324;;1;11291;0,01;true;03/05/2025;3;24/01/2024;24/01/2024;;126;1;2;5;133;18;18;0;1;0
1;4324;;1;11291;0,01;true;03/05/2025;3;24/01/2024;24/01/2024;;127;1;2;5;133;18;18;0;1;0
1;4325;;1;11292;0,01;true;03/05/2025;3;24/01/2024;24/01/2024;;126;1;2;5;133;18;18;0;1;0
1;4325;;1;11292;0,01;true;03/05/2025;3;24/01/2024;24/01/2024;;127;1;2;5;133;18;18;0;1;0
1;4269;;1;11229;0,01;true;03/05/2025;3;30/01/2024;30/01/2024;;4;1;2;5;133;10;10;0;1;0
1;4734;;1;11696;135,00;true;20/05/2025;20;31/01/2024;31/01/2024;;119;1;2;5;133;87;87;45;1;0
1;4747;;1;11709;135,00;true;31/05/2025;31;31/01/2024;31/01/2024;;119;1;2;5;133;87;87;45;1;0
1;4797;;1;9336;47,30;;03/05/2025;3;01/02/2024;01/02/2024;;95;1;2;5;133;4;4;45;1;0
1;4784;;1;5750;175,18;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4783;;1;5811;331,18;;03/05/2025;3;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;4715;;1;10081;256,39;;03/05/2025;3;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;3904;;1;10758;854,55;;05/05/2025;5;01/02/2024;01/02/2024;;4;1;2;5;133;2;2;30;1;0
1;4686;;1;6829;336,00;;03/05/2025;3;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;4686;;1;6829;159,59;;03/05/2025;3;01/02/2024;01/02/2024;;116;1;2;5;133;4;4;33,33;1;0
1;4686;;1;6829;367,51;;03/05/2025;3;01/02/2024;01/02/2024;;95;1;2;5;133;4;4;45;1;0
1;4686;;1;6829;534,10;;03/05/2025;3;01/02/2024;01/02/2024;;117;1;2;5;133;4;4;45;1;0
1;4686;;1;6829;0,01;true;03/05/2025;3;01/02/2024;01/02/2024;;120;1;2;5;133;4;4;0;1;0
1;4687;;1;5707;382,92;;03/05/2025;3;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;4687;;1;5707;140,00;;03/05/2025;3;01/02/2024;01/02/2024;;116;1;2;5;133;4;4;33,33;1;0
1;4687;;1;5707;74,78;;03/05/2025;3;01/02/2024;01/02/2024;;95;1;2;5;133;4;4;45;1;0
1;4688;;1;5686;158,10;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4690;;1;5687;521,75;;03/05/2025;3;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;4691;;1;7873;120,01;true;10/05/2025;10;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4692;;1;10881;128,18;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4692;;1;10881;160,23;;03/05/2025;3;01/02/2024;01/02/2024;;116;1;2;5;133;4;4;33,33;1;0
1;4695;;1;5694;174,84;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4696;;1;5696;172,26;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4697;;1;8907;256,53;;03/05/2025;3;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;4697;;1;8907;160,35;;03/05/2025;3;01/02/2024;01/02/2024;;95;1;2;5;133;4;4;45;1;0
1;4702;;1;5708;401,68;;10/05/2025;10;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;4702;;1;5708;232,41;;10/05/2025;10;01/02/2024;01/02/2024;;95;1;2;5;133;4;4;45;1;0
1;4704;;1;8064;296,52;;03/05/2025;3;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;4704;;1;8064;114,56;;03/05/2025;3;01/02/2024;01/02/2024;;95;1;2;5;133;4;4;45;1;0
1;4705;;1;11552;158,10;;15/05/2025;15;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4707;;1;8084;213,64;;03/05/2025;3;01/02/2024;01/02/2024;;4;1;2;5;133;4;4;45;1;0
1;4707;;1;8084;150,52;;03/05/2025;3;01/02/2024;01/02/2024;;95;1;2;5;133;4;4;45;1;0
1;4708;;1;8311;89,81;true;03/05/2025;3;01/02/2024;01/02/2024;;116;1;2;5;133;4;4;33,33;1;0
1;4708;;1;8311;100,00;true;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4710;;1;9051;158,10;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4711;;1;9923;160,25;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4712;;1;10628;160,25;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
1;4713;;1;10923;281,22;;03/05/2025;3;01/02/2024;01/02/2024;;119;1;2;5;133;4;4;45;1;0
