referencia_busca_cliente;referencia;numero;servicos.nao_faturavel;recorrencia;id_importacao_pessoa;servicos.quantidade;servicos.valor_unitario;data_primeiro_vencimento;dia_vencimento;servicos.data_inicio_servico;data_vigencia_inicial;data_vigencia_final;servicos.data_reajuste;data_proximo_reajuste;servicos.referencia;tipo_faturamento;codigo_plano_contas;servicos.codigos_vendedores;codigo_vendedor;servicos.comissoes;servicos.codigo_politica_comissao;codigo_banco_conta;codigo_forma_pagamento;indice_reajuste
1;3210;;;1;9750;2;84,91;07/05/2025;7;07/12/2021;07/12/2021;;04/11/2025;04/11/2025;119;1;133;17;17;45,00;1;2;5;0
1;3210;;;1;9750;4;32,84;07/05/2025;7;07/12/2021;07/12/2021;;03/12/2025;03/12/2025;95;1;133;17;17;45,00;1;2;5;0
1;3212;;;1;9753;1;256,86;07/05/2025;7;07/12/2021;07/12/2021;;03/12/2025;03/12/2025;4;1;133;17;17;45,00;1;2;5;0
1;3030;;;1;9504;2;135,27;10/05/2025;10;10/12/2021;10/12/2021;;03/12/2025;03/12/2025;4;1;133;30;30;28,00;1;2;5;0
1;3030;;;1;9504;4;32,11;10/05/2025;10;10/12/2021;10/12/2021;;03/12/2025;03/12/2025;95;1;133;30;30;28,00;1;2;5;0
1;2237;;;1;8488;1;107,02;10/05/2025;10;10/12/2021;10/12/2021;;03/12/2025;03/12/2025;31;1;134;2;2;0,00;1;2;5;0
1;3189;;;1;9722;1;160,54;10/05/2025;10;10/12/2021;10/12/2021;;03/12/2025;03/12/2025;119;1;133;17;17;45,00;1;2;5;0
1;3215;;;1;9755;3;113,37;10/05/2025;10;10/12/2021;10/12/2021;;03/12/2025;03/12/2025;4;1;133;16;16;45,00;1;2;5;0
1;3148;;;1;9667;3;114,16;13/05/2025;13;13/12/2021;13/12/2021;;03/12/2025;03/12/2025;4;1;133;15;15;0,00;1;2;5;0
1;3163;;;1;9685;2;31,18;15/05/2025;15;15/12/2021;15/12/2021;;03/12/2025;03/12/2025;95;1;133;16;16;45,00;1;2;5;0
1;3163;;;1;9685;1;127,08;15/05/2025;15;15/12/2021;15/12/2021;;03/12/2025;03/12/2025;4;1;133;16;16;45,00;1;2;5;0
1;3219;;;1;9766;1;256,86;15/05/2025;15;15/12/2021;15/12/2021;;03/12/2025;03/12/2025;4;1;133;29;29;45,00;1;2;5;0
1;3117;;;1;9634;2;149,83;20/05/2025;20;20/12/2021;20/12/2021;;03/12/2025;03/12/2025;4;1;133;20;20;0,00;1;2;5;0
1;3120;;;1;9637;3;114,16;20/05/2025;20;20/12/2021;20/12/2021;;03/12/2025;03/12/2025;4;1;133;20;20;0,00;1;2;5;0
1;3120;;;1;9637;1;171,24;20/05/2025;20;20/12/2021;20/12/2021;;03/12/2025;03/12/2025;31;1;133;20;20;0,00;1;2;5;0
1;3174;;true;1;9694;2;148,25;20/05/2025;20;20/12/2021;20/12/2021;;06/12/2023;06/12/2023;4;1;133;20;20;0,00;1;2;5;0
1;3174;;true;1;9694;5;42,36;20/05/2025;20;20/12/2021;20/12/2021;;06/12/2023;06/12/2023;95;1;133;20;20;0,00;1;2;5;0
1;3174;;true;1;9694;1;63,53;20/05/2025;20;20/12/2021;20/12/2021;;06/12/2023;06/12/2023;116;1;133;20;20;0,00;1;2;5;0
1;3235;;true;1;9787;1;169,42;20/05/2025;20;20/12/2021;20/12/2021;;06/12/2023;06/12/2023;119;1;133;17;17;45,00;1;2;5;0
1;3235;;true;1;9787;2;42,36;20/05/2025;20;20/12/2021;20/12/2021;;06/12/2023;06/12/2023;117;1;133;17;17;45,00;1;2;5;0
1;3241;;true;1;9799;1;254,14;20/05/2025;20;20/12/2021;20/12/2021;;06/12/2023;06/12/2023;4;1;133;16;16;45,00;1;2;5;0
1;2883;;;1;9314;1;214,05;28/05/2025;28;28/12/2021;28/12/2021;;03/12/2025;03/12/2025;31;1;134;2;2;0,00;1;2;5;0
1;56;80;;1;6375;4;18,10;02/05/2025;2;01/01/2022;01/01/2022;;03/01/2026;03/01/2026;95;1;133;17;17;45,00;1;2;5;0
1;2462;;;1;8815;8;42,63;05/05/2025;5;01/01/2022;01/01/2022;;03/01/2026;03/01/2026;95;1;133;29;29;45,00;1;2;5;0
1;56;80;;1;6375;3;10,66;02/05/2025;2;02/01/2022;02/01/2022;;03/01/2026;03/01/2026;117;1;133;17;17;45,00;1;2;5;0
1;3249;;true;1;9803;2;85,00;02/05/2025;2;02/01/2022;02/01/2022;;;;119;1;133;17;17;45,00;1;2;5;0
1;3249;;true;1;9803;5;39,99;02/05/2025;2;02/01/2022;02/01/2022;;;;95;1;133;17;17;45,00;1;2;5;0
1;761;1028;;1;6328;4;42,09;02/05/2025;2;02/01/2022;02/01/2022;;03/01/2026;03/01/2026;95;1;133;17;17;45,00;1;2;5;0
1;3249;;true;1;9803;3;0,03;02/05/2025;2;02/01/2022;02/01/2022;;;;117;1;133;17;17;0,00;1;2;5;0
1;3228;;;1;9773;8;69,28;10/05/2025;10;03/01/2022;03/01/2022;;03/01/2026;03/01/2026;4;1;133;33;33;0,00;1;2;5;0
1;3164;;;1;9686;1;258,44;05/05/2025;5;05/01/2022;05/01/2022;;03/01/2026;03/01/2026;4;1;133;22;22;45,00;1;2;5;0
1;3164;;;1;9686;2;31,98;05/05/2025;5;05/01/2022;05/01/2022;;03/01/2026;03/01/2026;95;1;133;22;22;45,00;1;2;5;0
1;3216;;;1;9759;1;213,18;05/05/2025;5;05/01/2022;05/01/2022;;03/01/2026;03/01/2026;4;1;133;24;24;30,00;1;2;5;0
1;3216;;;1;9759;1;0,01;05/05/2025;5;05/01/2022;05/01/2022;;03/01/2026;03/01/2026;95;1;133;24;24;30,00;1;2;5;0
1;3216;;;1;9759;1;85,26;05/05/2025;5;05/01/2022;05/01/2022;;03/01/2026;03/01/2026;95;1;133;24;24;30,00;1;2;5;0
1;3258;;;1;9812;8;38,67;05/05/2025;5;05/01/2022;05/01/2022;;03/01/2026;03/01/2026;95;1;133;17;17;45,00;1;2;5;0
1;3164;;;1;9686;1;0,01;05/05/2025;5;05/01/2022;05/01/2022;;;;95;1;133;22;22;45,00;1;2;5;0
1;3184;;;1;9718;1;191,86;10/05/2025;10;10/01/2022;10/01/2022;;03/01/2026;03/01/2026;4;1;133;7;7;45,00;1;2;5;0
1;3023;;;1;9495;3;42,63;10/05/2025;10;10/01/2022;10/01/2022;;03/01/2026;03/01/2026;31;1;133;20;20;0,00;1;2;5;0
1;3046;;;1;9539;3;42,63;15/05/2025;15;15/01/2022;15/01/2022;;03/01/2026;03/01/2026;95;1;133;30;30;28,00;1;2;5;0
1;3046;;;1;9539;2;122,58;15/05/2025;15;15/01/2022;15/01/2022;;03/01/2026;03/01/2026;4;1;133;30;30;28,00;1;2;5;0
1;2532;;;1;8959;2;42,63;15/05/2025;15;15/01/2022;15/01/2022;;03/01/2026;03/01/2026;95;1;133;2;2;0,00;1;2;5;0
1;3259;;;1;9815;1;304,42;15/05/2025;15;15/01/2022;15/01/2022;;03/01/2026;03/01/2026;4;1;133;35;35;0,00;1;2;5;0
1;3073;;;1;9565;7;72,94;15/05/2025;15;15/01/2022;15/01/2022;;03/01/2026;03/01/2026;4;1;133;75;75;45,00;1;2;5;0
1;3073;;;1;9565;4;42,63;15/05/2025;15;15/01/2022;15/01/2022;;03/01/2026;03/01/2026;95;1;133;75;75;45,00;1;2;5;0
1;3240;;;1;9798;1;127,90;17/05/2025;17;17/01/2022;17/01/2022;;03/01/2026;03/01/2026;119;1;133;16;16;45,00;1;2;5;0
1;3233;;;1;9785;1;255,82;20/05/2025;20;20/01/2022;20/01/2022;;03/01/2026;03/01/2026;4;1;133;51;51;45,00;1;2;5;0
1;3233;;;1;9785;1;108,72;20/05/2025;20;20/01/2022;20/01/2022;;03/01/2026;03/01/2026;18;1;133;51;51;0,00;1;2;5;0
1;3275;;;1;9843;1;255,82;20/05/2025;20;20/01/2022;20/01/2022;;03/01/2026;03/01/2026;4;1;133;4;4;45,00;1;2;5;0
1;3279;;;1;9848;1;154,56;24/05/2025;24;24/01/2022;24/01/2022;;03/01/2026;03/01/2026;119;1;133;16;16;45,00;1;2;5;0
1;3301;;;1;9869;4;15,99;30/05/2025;30;30/01/2022;30/01/2022;;03/01/2026;03/01/2026;95;1;133;34;34;0,00;1;2;5;0
1;3301;;;1;9869;4;0,01;30/05/2025;30;30/01/2022;30/01/2022;;;;117;1;133;34;34;0,00;1;2;5;0
1;3301;;;1;9869;2;127,91;30/05/2025;30;30/01/2022;30/01/2022;;03/01/2026;03/01/2026;4;1;133;34;34;0,00;1;2;5;0
1;3281;;;1;9852;1;199,56;03/05/2025;3;01/02/2022;01/02/2022;;04/02/2026;04/02/2026;4;1;133;30;30;28,00;1;2;5;0
1;3034;;true;1;9510;3;41,51;03/05/2025;3;03/02/2022;03/02/2022;;06/02/2024;06/02/2024;95;1;133;33;33;0,00;1;2;5;0
1;2311;;;1;8595;5;53,41;05/05/2025;5;05/02/2022;05/02/2022;;04/02/2026;04/02/2026;95;0;;2;2;0,00;1;3;5;0
1;3283;;;1;9859;10;48,77;05/05/2025;5;05/02/2022;05/02/2022;;04/02/2026;04/02/2026;4;1;133;45;45;0,00;1;2;5;0
1;3305;;true;1;9884;1;124,55;05/05/2025;5;05/02/2022;05/02/2022;;02/02/2025;02/02/2025;119;1;133;21;21;45,00;1;2;5;0
1;3315;;;1;9899;1;133,04;05/05/2025;5;05/02/2022;05/02/2022;;04/02/2026;04/02/2026;119;1;133;24;24;30,00;1;2;5;0
1;3322;;;1;9911;5;88,69;10/05/2025;10;10/02/2022;10/02/2022;;04/02/2026;04/02/2026;4;1;133;21;21;45,00;1;2;5;0
1;3314;;;1;9900;1;133,04;14/05/2025;14;14/02/2022;14/02/2022;;04/02/2026;04/02/2026;119;1;133;17;17;45,00;1;2;5;0
1;3314;;;1;9900;3;44,34;14/05/2025;14;14/02/2022;14/02/2022;;04/02/2026;04/02/2026;95;1;133;17;17;45,00;1;2;5;0
1;3314;;;1;9900;1;55,44;14/05/2025;14;14/02/2022;14/02/2022;;04/02/2026;04/02/2026;117;1;133;17;17;45,00;1;2;5;0
1;3323;;;1;9912;2;87,89;14/05/2025;14;14/02/2022;14/02/2022;;04/02/2026;04/02/2026;4;1;133;17;17;45,00;1;2;5;0
1;3323;;;1;9912;2;88,69;14/05/2025;14;14/02/2022;14/02/2022;;04/02/2026;04/02/2026;117;1;133;17;17;45,00;1;2;5;0
1;3187;;;1;9720;2;133,04;15/05/2025;15;15/02/2022;15/02/2022;;04/02/2026;04/02/2026;4;1;133;22;22;45,00;1;2;5;0
1;3187;;;1;9720;4;44,34;15/05/2025;15;15/02/2022;15/02/2022;;04/02/2026;04/02/2026;95;1;133;22;22;45,00;1;2;5;0
1;3277;;;1;9845;1;133,04;19/05/2025;19;19/02/2022;19/02/2022;;04/02/2026;04/02/2026;119;1;133;20;20;0,00;1;2;5;0
1;3222;;;1;9768;1;266,08;20/05/2025;20;20/02/2022;20/02/2022;;04/02/2026;04/02/2026;4;1;133;22;22;45,00;1;2;5;0
1;3290;;;1;9872;8;55,44;15/05/2025;15;20/02/2022;20/02/2022;;04/02/2026;04/02/2026;4;1;133;16;16;45,00;1;2;5;0
1;3290;;;1;9872;10;22,18;15/05/2025;15;20/02/2022;20/02/2022;;04/02/2026;04/02/2026;95;1;133;16;16;45,00;1;2;5;0
1;3302;;;1;9881;2;138,59;20/05/2025;20;20/02/2022;20/02/2022;;04/02/2026;04/02/2026;4;1;133;12;12;45,00;1;2;5;0
1;3302;;;1;9881;7;32,18;20/05/2025;20;20/02/2022;20/02/2022;;04/02/2026;04/02/2026;95;1;133;12;12;45,00;1;2;5;0
1;3302;;;1;9881;7;22,18;20/05/2025;20;20/02/2022;20/02/2022;;04/02/2026;04/02/2026;117;1;133;12;12;45,00;1;2;5;0
1;3326;;true;1;9915;4;90,00;20/05/2025;20;20/02/2022;20/02/2022;;;;4;1;133;12;12;45,00;1;2;5;0
1;3269;;;1;9837;5;88,69;22/05/2025;22;22/02/2022;22/02/2022;;04/02/2026;04/02/2026;4;1;133;20;20;0,00;1;2;5;0
1;3269;;;1;9837;1;22,18;22/05/2025;22;22/02/2022;22/02/2022;;04/02/2026;04/02/2026;31;1;133;20;20;0,00;1;2;5;0
1;3292;;;1;9874;1;198,46;25/05/2025;25;25/02/2022;25/02/2022;;04/02/2026;04/02/2026;119;1;133;16;16;45,00;1;2;5;0
1;3292;;;1;9874;3;50,39;25/05/2025;25;25/02/2022;25/02/2022;;04/02/2026;04/02/2026;95;1;133;16;16;45,00;1;2;5;0
1;3330;;;1;9920;2;113,64;25/05/2025;25;25/02/2022;25/02/2022;;04/02/2026;04/02/2026;119;1;133;16;16;45,00;1;2;5;0
1;3341;;;1;9932;1;142,95;01/05/2025;1;01/03/2022;01/03/2022;;03/03/2026;03/03/2026;119;1;133;16;16;45,00;1;2;5;0
1;3332;;;1;9922;4;94,47;03/05/2025;3;03/03/2022;03/03/2022;;03/03/2026;03/03/2026;4;1;133;18;18;45,00;1;2;5;0
1;2919;;true;1;9359;1;240,00;03/05/2025;3;03/03/2022;03/03/2022;;;;4;1;133;11;11;45,00;1;2;5;0
1;3336;;;1;9927;6;72,14;03/05/2025;3;03/03/2022;03/03/2022;;03/03/2026;03/03/2026;4;1;133;18;18;45,00;1;2;5;0
1;3336;;;1;9927;6;31,82;03/05/2025;3;03/03/2022;03/03/2022;;03/03/2026;03/03/2026;95;1;133;18;18;45,00;1;2;5;0
1;3336;;;1;9927;3;21,99;03/05/2025;3;03/03/2022;03/03/2022;;03/03/2026;03/03/2026;117;1;133;18;18;45,00;1;2;5;0
1;3253;;;1;6001;1;131,95;05/05/2025;5;05/03/2022;05/03/2022;;03/03/2026;03/03/2026;119;1;133;29;29;45,00;1;2;5;0
1;3273;;;1;9841;4;98,97;05/05/2025;5;05/03/2022;05/03/2022;;03/03/2026;03/03/2026;4;1;133;22;22;45,00;1;2;5;0
1;3273;;;1;9841;4;41,23;05/05/2025;5;05/03/2022;05/03/2022;;03/03/2026;03/03/2026;95;1;133;22;22;45,00;1;2;5;0
1;3286;;;1;9862;3;117,29;05/05/2025;5;05/03/2022;05/03/2022;;03/03/2026;03/03/2026;4;1;133;33;33;0,00;1;2;5;0
1;3286;;;1;9862;8;21,99;05/05/2025;5;05/03/2022;05/03/2022;;03/03/2026;03/03/2026;95;1;133;33;33;0,00;1;2;5;0
1;3286;;;1;9862;1;219,92;05/05/2025;5;05/03/2022;05/03/2022;;03/03/2026;03/03/2026;31;1;133;33;33;0,00;1;2;5;0
1;3311;;;1;9885;4;118,99;05/05/2025;5;05/03/2022;05/03/2022;;03/03/2026;03/03/2026;4;1;133;21;21;45,00;1;2;5;0
1;3352;;true;1;9938;1;110,00;05/05/2025;5;05/03/2022;05/03/2022;;;;119;1;133;22;22;15,00;1;2;5;0
1;3352;;true;1;9938;2;40,00;05/05/2025;5;05/03/2022;05/03/2022;;;;95;1;133;22;22;15,00;1;2;5;0
1;3354;;true;1;9944;1;152,78;08/05/2025;8;08/03/2022;08/03/2022;;03/03/2024;03/03/2024;119;1;133;16;16;45,00;1;2;5;0
1;3327;;;1;9916;1;131,95;10/05/2025;10;10/03/2022;10/03/2022;;03/03/2026;03/03/2026;4;1;133;20;20;0,00;1;2;5;0
1;3327;;;1;9916;1;21,99;10/05/2025;10;10/03/2022;10/03/2022;;03/03/2026;03/03/2026;31;1;133;20;20;0,00;1;2;5;0
1;813;1082;;1;5829;1;263,89;10/05/2025;10;10/03/2022;10/03/2022;;03/03/2026;03/03/2026;4;1;133;7;7;45,00;1;2;5;0
1;3343;;;1;7297;2;83,56;10/05/2025;10;10/03/2022;10/03/2022;;03/03/2026;03/03/2026;4;1;133;30;30;28,00;1;2;5;0
1;313;522;;1;5306;4;0,01;10/05/2025;10;10/03/2022;10/03/2022;;;;117;1;133;18;18;45,00;1;2;5;0
1;1364;138;;1;5225;1;0,01;10/05/2025;10;10/03/2022;10/03/2022;;;;117;0;;20;20;0,00;1;3;5;0
1;3362;;true;1;9954;1;252,91;10/05/2025;10;10/03/2022;10/03/2022;;03/03/2026;03/03/2026;4;1;133;16;16;45,00;1;2;5;0
1;3324;;;1;9913;2;153,94;15/05/2025;15;15/03/2022;15/03/2022;;03/03/2026;03/03/2026;4;1;133;20;20;0,00;1;2;5;0
1;3334;;;1;9925;1;131,95;15/05/2025;15;15/03/2022;15/03/2022;;03/03/2026;03/03/2026;119;1;133;82;82;28,00;1;2;5;0
1;1849;2103;;1;8170;1;0,01;20/05/2025;20;15/03/2022;15/03/2022;;;;49;1;133;20;20;0,00;1;2;5;0
1;2817;;;1;9228;1;60,48;18/05/2025;18;18/03/2022;18/03/2022;;03/03/2026;03/03/2026;116;1;133;95;95;0,00;1;2;5;0
1;3326;;true;1;9915;5;34,80;20/05/2025;20;20/03/2022;20/03/2022;;;;95;1;133;12;12;45,00;1;2;5;0
1;3350;;true;1;9940;4;60,00;20/05/2025;20;20/03/2022;20/03/2022;;;;4;1;133;12;12;45,00;1;2;5;0
1;3350;;true;1;9940;8;20,00;20/05/2025;20;20/03/2022;20/03/2022;;;;95;1;133;12;12;45,00;1;2;5;0
1;3371;;true;1;9967;1;112,04;20/05/2025;20;20/03/2022;20/03/2022;;03/03/2024;03/03/2024;119;1;133;17;17;45,00;1;2;5;0
1;3371;;true;1;9967;6;40,74;20/05/2025;20;20/03/2022;20/03/2022;;03/03/2024;03/03/2024;95;1;133;17;17;45,00;1;2;5;0
1;3363;;;1;9955;1;314,04;22/05/2025;22;22/03/2022;22/03/2022;;03/03/2026;03/03/2026;4;1;133;10;10;0,00;1;2;5;0
1;3368;;;1;9962;1;243,43;03/05/2025;3;23/03/2022;23/03/2022;;03/03/2026;03/03/2026;4;1;133;18;18;45,00;1;2;5;0
1;3368;;;1;9962;4;48,98;03/05/2025;3;23/03/2022;23/03/2022;;03/03/2026;03/03/2026;95;1;133;18;18;45,00;1;2;5;0
1;3368;;;1;9962;2;0,01;03/05/2025;3;23/03/2022;23/03/2022;;;;117;1;133;18;18;0,00;1;2;5;0
1;3128;;;1;9646;4;78,76;25/05/2025;25;25/03/2022;25/03/2022;;03/03/2026;03/03/2026;31;1;133;20;20;0,00;1;2;5;0
1;3128;;;1;9646;1;109,96;25/05/2025;25;25/03/2022;25/03/2022;;03/03/2026;03/03/2026;116;1;133;20;20;0,00;1;2;5;0
1;3357;;;1;9947;1;265,43;25/05/2025;25;25/03/2022;25/03/2022;;03/04/2026;03/04/2026;4;1;133;16;16;45,00;1;2;5;0
1;3357;;;1;9947;3;44,24;25/05/2025;25;25/03/2022;25/03/2022;;03/04/2026;03/04/2026;95;1;133;16;16;45,00;1;2;5;0
1;3284;;true;1;9860;1;120,00;30/05/2025;30;30/03/2022;30/03/2022;;;;119;1;133;12;12;45,00;1;2;5;0
1;2168;;;1;8418;1;43,98;30/05/2025;30;30/03/2022;30/03/2022;;03/03/2026;03/03/2026;95;1;133;2;2;0,00;1;2;5;0
1;1642;1474;;1;7715;8;46,47;03/05/2025;3;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;95;1;133;10;10;0,00;1;2;5;0
1;3186;;;1;9700;4;43,87;03/05/2025;3;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;95;1;133;18;18;45,00;1;2;5;0
1;3376;;;1;9973;2;153,55;20/05/2025;20;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;4;1;133;20;20;0,00;1;2;5;0
1;3376;;;1;9973;2;44,30;20/05/2025;20;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;95;1;133;20;20;0,00;1;2;5;0
1;3376;;;1;9973;1;110,24;20/05/2025;20;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;116;1;133;20;20;0,00;1;2;5;0
1;3376;;;1;9973;1;217,95;20/05/2025;20;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;31;1;133;20;20;0,00;1;2;5;0
1;3378;;true;1;9978;1;167,07;15/05/2025;15;01/04/2022;01/04/2022;;03/04/2024;03/04/2024;4;1;133;16;16;45,00;1;2;5;0
1;1644;1476;;1;7718;4;37,31;05/05/2025;5;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;95;1;133;21;21;45,00;1;2;5;0
1;3390;;;1;9775;16;89,59;05/05/2025;5;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;4;0;;22;22;45,00;1;3;5;0
1;3390;;;1;9775;10;33,64;05/05/2025;5;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;95;0;;22;22;45,00;1;3;5;0
1;2488;8875;;1;8875;1;109,69;03/05/2025;3;01/04/2022;01/04/2022;;03/04/2026;03/04/2026;116;1;133;18;18;45,00;1;2;5;0
1;245;452;true;1;6460;1;259,34;25/05/2025;25;01/04/2022;01/04/2022;;;;4;1;133;29;29;41,70;1;2;5;0
1;3376;;;1;9973;3;0,01;20/05/2025;20;01/04/2022;01/04/2022;;;;95;1;133;20;20;0,00;1;2;5;0
1;3237;;;1;9789;2;153,55;02/05/2025;2;02/04/2022;02/04/2022;;03/04/2026;03/04/2026;4;1;133;30;30;28,00;1;2;5;0
1;3296;9878;;1;9878;2;153,55;28/05/2025;28;02/04/2022;02/04/2022;;03/04/2026;03/04/2026;4;1;133;30;30;28,00;1;2;5;0
1;3296;9878;;1;9878;3;43,87;28/05/2025;28;02/04/2022;02/04/2022;;03/04/2026;03/04/2026;95;1;133;30;30;28,00;1;2;5;0
1;3237;;;1;9789;3;43,87;02/05/2025;2;03/04/2022;03/04/2022;;03/04/2026;03/04/2026;95;1;133;30;30;28,00;1;2;5;0
1;3360;;true;1;9951;1;229,99;03/05/2025;3;03/04/2022;03/04/2022;;;;4;1;133;31;31;15,00;1;2;5;0
1;3360;;true;1;9951;1;0,01;03/05/2025;3;03/04/2022;03/04/2022;;;;117;1;133;31;31;15,00;1;2;5;0
1;3402;;true;1;10007;1;240,00;03/05/2025;3;03/04/2022;03/04/2022;;;;4;1;133;11;11;45,00;1;2;5;0
1;609;850;;1;5612;1;154,62;05/05/2025;5;05/04/2022;05/04/2022;;03/04/2026;03/04/2026;18;0;;20;20;0,00;1;3;5;0
1;3347;;true;1;9936;1;120,00;05/05/2025;5;05/04/2022;05/04/2022;;;;119;1;133;22;22;15,00;1;2;5;0
1;3251;;;1;9805;2;153,55;10/05/2025;10;10/04/2022;10/04/2022;;03/04/2026;03/04/2026;4;1;133;30;30;28,00;1;2;5;0
1;3251;;;1;9805;6;20,11;10/05/2025;10;10/04/2022;10/04/2022;;03/04/2026;03/04/2026;95;1;133;30;30;28,00;1;2;5;0
1;3327;;;1;9916;1;43,87;10/05/2025;10;10/04/2022;10/04/2022;;03/04/2026;03/04/2026;95;1;133;20;20;0,00;1;2;5;0
1;3345;;true;1;9934;4;45,45;25/05/2025;25;10/04/2022;10/04/2022;;03/04/2024;03/04/2024;119;1;133;12;12;45,00;1;2;5;0
1;3408;;;1;10015;1;117,91;17/05/2025;17;10/04/2022;10/04/2022;;04/11/2025;04/11/2025;119;1;133;24;24;30,00;1;2;5;0
1;3414;;;1;10023;1;120,65;10/05/2025;10;10/04/2022;10/04/2022;;03/04/2026;03/04/2026;119;1;133;24;24;30,00;1;2;5;0
1;3421;;true;1;10032;2;141,42;15/05/2025;15;15/04/2022;15/04/2022;;03/04/2025;03/04/2025;4;1;133;17;17;45,00;1;2;5;0
1;3394;;;1;9997;1;131,62;15/05/2025;15;15/04/2022;15/04/2022;;03/04/2026;03/04/2026;119;1;133;82;82;28,00;1;2;5;0
1;3411;;;1;10019;1;142,59;15/05/2025;15;15/04/2022;15/04/2022;;03/04/2026;03/04/2026;119;1;133;17;17;45,00;1;2;5;0
1;3421;;true;1;10032;6;33,67;15/05/2025;15;15/04/2022;15/04/2022;;03/04/2025;03/04/2025;95;1;133;17;17;45,00;1;2;5;0
1;3167;;;1;9688;7;28,20;19/05/2025;19;19/04/2022;19/04/2022;;03/04/2026;03/04/2026;31;1;133;16;16;0,00;1;2;5;0
1;3373;;;1;6850;4;90,02;05/05/2025;5;01/05/2022;01/05/2022;;03/05/2025;03/05/2025;4;1;133;10;10;0,00;1;2;5;0
1;3373;;;1;6850;2;219,54;05/05/2025;5;01/05/2022;01/05/2022;;03/05/2025;03/05/2025;18;1;133;10;10;0,00;1;2;5;0
1;1425;1219;;1;6834;2;40,00;03/05/2025;3;01/05/2022;01/05/2022;;03/05/2025;03/05/2025;95;0;;60;60;0,00;1;3;5;0
1;2451;;true;1;8797;4;48,76;02/05/2025;2;02/05/2022;02/05/2022;;03/05/2025;03/05/2025;95;1;133;17;17;45,00;1;2;5;0
1;3312;;;1;9895;1;240,04;04/05/2025;4;04/05/2022;04/05/2022;;03/05/2025;03/05/2025;4;1;133;30;30;28,00;1;2;5;0
1;3312;;;1;9895;2;30,00;04/05/2025;4;04/05/2022;04/05/2022;;03/05/2025;03/05/2025;95;1;133;30;30;28,00;1;2;5;0
1;3308;;;1;9891;2;140,02;05/05/2025;5;05/05/2022;05/05/2022;;03/05/2025;03/05/2025;4;1;133;29;29;45,00;1;2;5;0
1;3309;;;1;9892;1;240,04;05/05/2025;5;05/05/2022;05/05/2022;;03/05/2025;03/05/2025;4;1;133;29;29;45,00;1;2;5;0
1;3309;;;1;9892;2;40,00;05/05/2025;5;05/05/2022;05/05/2022;;03/05/2025;03/05/2025;95;1;133;29;29;45,00;1;2;5;0
1;3309;;;1;9892;1;50,02;05/05/2025;5;05/05/2022;05/05/2022;;03/05/2025;03/05/2025;123;1;133;29;29;33,33;1;2;5;0
1;3389;;true;1;9992;2;120,00;05/05/2025;5;05/05/2022;05/05/2022;;;;4;1;133;24;24;30,00;1;2;5;0
1;3274;;true;1;9842;1;240,00;05/05/2025;5;05/05/2022;05/05/2022;;;;4;1;133;33;33;0,00;1;2;5;0
1;3274;;true;1;9842;6;40,00;05/05/2025;5;05/05/2022;05/05/2022;;;;95;1;133;33;33;0,00;1;2;5;0
1;3286;;;1;9862;2;90,02;05/05/2025;5;05/05/2022;05/05/2022;;03/05/2025;03/05/2025;18;1;133;33;33;0,00;1;2;5;0
1;2417;;;1;8680;1;50,02;22/05/2025;22;07/05/2022;07/05/2022;;03/05/2025;03/05/2025;102;1;133;30;30;28,00;1;2;5;0
1;2890;;;1;9321;2;45,00;07/05/2025;7;07/05/2022;07/05/2022;;03/05/2025;03/05/2025;123;1;133;22;22;45,00;1;2;5;0
1;3681;;;1;10433;7;0,01;17/05/2025;17;08/05/2022;08/05/2022;;;;117;1;133;12;12;45,00;1;2;5;0
1;3298;;;1;7245;8;41,01;10/05/2025;10;10/05/2022;10/05/2022;;03/05/2025;03/05/2025;4;1;133;30;30;28,00;1;2;5;0
1;3298;;;1;7245;4;40,00;10/05/2025;10;10/05/2022;10/05/2022;;03/05/2025;03/05/2025;95;1;133;30;30;28,00;1;2;5;0
1;3401;1500;;1;10006;4;90,02;10/05/2025;10;10/05/2022;10/05/2022;;03/05/2025;03/05/2025;4;1;133;2;2;0,00;1;2;5;0
1;3457;;;1;10091;1;297,73;10/05/2025;10;10/05/2022;10/05/2022;;03/05/2025;03/05/2025;119;1;133;16;16;45,00;1;2;5;0
1;3492;;true;1;10160;1;240,00;10/05/2025;10;10/05/2022;10/05/2022;;;;4;1;133;58;58;45,00;1;2;5;0
1;3492;;true;1;10160;8;32,50;10/05/2025;10;10/05/2022;10/05/2022;;;;117;1;133;58;58;45,00;1;2;5;0
1;3406;;;1;10010;1;160,04;11/05/2025;11;11/05/2022;11/05/2022;;03/05/2025;03/05/2025;4;1;133;15;15;0,00;1;2;5;0
1;3406;;;1;10010;3;40,00;11/05/2025;11;11/05/2022;11/05/2022;;03/05/2025;03/05/2025;95;1;133;15;15;0,00;1;2;5;0
